"@timestamp",message,"log.file.path","agent.hostname"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /rssfeed HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /phoenix HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /p2p HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /416 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /416.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /419 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /309 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /rssfeed.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /419.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:50.923","172.24.2.11 - - [25/Oct/2022:18:21:19 +0000] ""GET /309.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
